area,UNIT_MEASURE,type,TIME_PERIOD,OBS_VALUE,type_id
Portugal,PS,Government/compulsory health insurance,2011,10559,1
Portugal,PS,Government/compulsory health insurance,2012,10503.9,1
Portugal,PS,Government/compulsory health insurance,2013,10444.1,1
Portugal,PS,Government/compulsory health insurance,2014,10395.1,1
Portugal,PS,Government/compulsory health insurance,2015,10368.6,1
Portugal,PS,Government/compulsory health insurance,2016,10344.5,1
Portugal,PS,Government/compulsory health insurance,2017,10335.8,1
Portugal,PS,Government/compulsory health insurance,2018,10333.5,1
Portugal,PS,Government/compulsory health insurance,2019,10375.4,1
Portugal,PS,Government/compulsory health insurance,2020,10394.3,1
Portugal,PS,Government/compulsory health insurance,2021,10421.1,1
Portugal,PS,Government/compulsory health insurance,2022,10467.4,1
Portugal,PT_POP,Public and primary voluntary health insurance,2000,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2001,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2002,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2003,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2004,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2005,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2006,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2007,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2008,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2009,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2010,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2011,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2012,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2013,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2014,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2015,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2016,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2017,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2018,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2019,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2020,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2021,100,2
Portugal,PT_POP,Public and primary voluntary health insurance,2022,100,2
Slovak Republic,PT_POP,Government/compulsory health insurance,2000,98.8,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2001,97.9,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2002,97.3,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2003,96.9,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2004,95.6,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2005,97.6,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2006,96.3,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2007,95.5,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2008,95.4,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2009,95.2,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2010,94.8,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2011,95.2,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2012,95,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2013,94.6,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2014,94.2,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2015,93.8,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2016,94.5,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2017,94.6,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2018,94.5,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2019,94.6,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2020,94.6,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2021,95,1
Slovak Republic,PT_POP,Government/compulsory health insurance,2022,95.3,1
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2000,98.8,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2001,97.9,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2002,97.3,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2003,96.9,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2004,95.6,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2005,97.6,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2006,96.3,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2007,95.5,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2008,95.4,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2009,95.2,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2010,94.8,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2011,95.2,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2012,95,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2013,94.6,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2014,94.2,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2015,93.8,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2016,94.5,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2017,94.6,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2018,94.5,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2019,94.6,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2020,94.6,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2021,95,2
Slovak Republic,PT_POP,Public and primary voluntary health insurance,2022,95.3,2
Slovak Republic,PS,Government/compulsory health insurance,2000,5341,1
Slovak Republic,PS,Government/compulsory health insurance,2001,5269,1
Slovak Republic,PS,Government/compulsory health insurance,2002,5231,1
Slovak Republic,PS,Government/compulsory health insurance,2003,5213,1
Slovak Republic,PS,Government/compulsory health insurance,2004,5143,1
Slovak Republic,PS,Government/compulsory health insurance,2005,5217,1
Slovak Republic,PS,Government/compulsory health insurance,2006,5176,1
Slovak Republic,PS,Government/compulsory health insurance,2007,5156,1
Slovak Republic,PS,Government/compulsory health insurance,2008,5163,1
Slovak Republic,PS,Government/compulsory health insurance,2009,5164,1
Slovak Republic,PS,Government/compulsory health insurance,2010,5152.3,1
Slovak Republic,PS,Government/compulsory health insurance,2011,5146,1
Slovak Republic,PS,Government/compulsory health insurance,2012,5137.7,1
Slovak Republic,PS,Government/compulsory health insurance,2013,5120.8,1
Slovak Republic,PS,Government/compulsory health insurance,2014,5108.2,1
Slovak Republic,PS,Government/compulsory health insurance,2015,5090.1,1
Slovak Republic,PS,Government/compulsory health insurance,2016,5145.4,1
Slovak Republic,PS,Government/compulsory health insurance,2017,5149.1,1
Slovak Republic,PS,Government/compulsory health insurance,2018,5151.1,1
Slovak Republic,PS,Government/compulsory health insurance,2019,5162.8,1
Slovak Republic,PS,Government/compulsory health insurance,2020,5165.3,1
Slovak Republic,PS,Government/compulsory health insurance,2021,5160.4,1
Slovak Republic,PS,Government/compulsory health insurance,2022,5175.1,1
Slovenia,PS,Government/compulsory health insurance,2000,1950,1
Slovenia,PS,Government/compulsory health insurance,2001,1955,1
Slovenia,PS,Government/compulsory health insurance,2002,1961,1
Slovenia,PS,Government/compulsory health insurance,2003,1967,1
Slovenia,PS,Government/compulsory health insurance,2004,1975,1
Slovenia,PS,Government/compulsory health insurance,2005,1983,1
Slovenia,PS,Government/compulsory health insurance,2006,1985,1
Slovenia,PS,Government/compulsory health insurance,2007,2008,1
Slovenia,PS,Government/compulsory health insurance,2008,2047,1
Slovenia,PS,Government/compulsory health insurance,2009,2058,1
Slovenia,PS,Government/compulsory health insurance,2010,2059,1
Slovenia,PS,Government/compulsory health insurance,2011,2063.7,1
Slovenia,PS,Government/compulsory health insurance,2012,2076.3,1
Slovenia,PS,Government/compulsory health insurance,2013,2079.1,1
Slovenia,PS,Government/compulsory health insurance,2014,2076.2,1
Slovenia,PS,Government/compulsory health insurance,2015,2080.7,1
Slovenia,PS,Government/compulsory health insurance,2016,2086.2,1
Slovenia,PS,Government/compulsory health insurance,2017,2096.7,1
Slovenia,PS,Government/compulsory health insurance,2018,2116.7,1
Slovenia,PS,Government/compulsory health insurance,2019,2133.2,1
Slovenia,PS,Government/compulsory health insurance,2020,2129.8,1
Slovenia,PS,Government/compulsory health insurance,2021,2138.8,1
Slovenia,PS,Government/compulsory health insurance,2022,2151.2,1
Slovenia,PT_POP,Government/compulsory health insurance,2000,98,1
Slovenia,PT_POP,Government/compulsory health insurance,2001,98,1
Slovenia,PT_POP,Government/compulsory health insurance,2002,98,1
Slovenia,PT_POP,Government/compulsory health insurance,2003,99,1
Slovenia,PT_POP,Government/compulsory health insurance,2004,99,1
Slovenia,PT_POP,Government/compulsory health insurance,2005,99,1
Slovenia,PT_POP,Government/compulsory health insurance,2006,99,1
Slovenia,PT_POP,Government/compulsory health insurance,2007,99,1
Slovenia,PT_POP,Government/compulsory health insurance,2008,100,1
Slovenia,PT_POP,Government/compulsory health insurance,2009,100,1
Slovenia,PT_POP,Government/compulsory health insurance,2010,100,1
Slovenia,PT_POP,Government/compulsory health insurance,2011,100,1
Slovenia,PT_POP,Government/compulsory health insurance,2012,100,1
Slovenia,PT_POP,Government/compulsory health insurance,2013,100,1
Slovenia,PT_POP,Government/compulsory health insurance,2014,100,1
Slovenia,PT_POP,Government/compulsory health insurance,2015,100,1
Slovenia,PT_POP,Government/compulsory health insurance,2016,100,1
Slovenia,PT_POP,Government/compulsory health insurance,2017,100,1
Slovenia,PT_POP,Government/compulsory health insurance,2018,100,1
Slovenia,PT_POP,Government/compulsory health insurance,2019,100,1
Slovenia,PT_POP,Government/compulsory health insurance,2020,100,1
Slovenia,PT_POP,Government/compulsory health insurance,2021,100,1
Slovenia,PT_POP,Government/compulsory health insurance,2022,100,1
Slovenia,PT_POP,Public and primary voluntary health insurance,2000,98,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2001,98.1,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2002,98.1,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2003,99.1,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2004,99,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2005,99,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2006,99,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2007,99,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2008,100,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2009,100,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2010,100,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2011,100,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2012,100,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2013,100,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2014,100,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2015,100,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2016,100,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2017,100,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2018,100,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2019,100,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2020,100,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2021,100,2
Slovenia,PT_POP,Public and primary voluntary health insurance,2022,100,2
Spain,PS,Government/compulsory health insurance,2018,46658.4,1
Spain,PS,Government/compulsory health insurance,2019,46937.1,1
Spain,PS,Government/compulsory health insurance,2020,47332.6,1
Spain,PS,Government/compulsory health insurance,2021,47398.7,1
Spain,PS,Government/compulsory health insurance,2022,47432.9,1
Spain,PS,Government/compulsory health insurance,2023,48085.4,1
Spain,PT_POP,Government/compulsory health insurance,2001,98.9,1
Spain,PT_POP,Government/compulsory health insurance,2003,99.5,1
Spain,PT_POP,Government/compulsory health insurance,2006,98.3,1
Spain,PT_POP,Government/compulsory health insurance,2011,99,1
Spain,PT_POP,Government/compulsory health insurance,2014,99.1,1
Spain,PT_POP,Government/compulsory health insurance,2017,99,1
Spain,PT_POP,Government/compulsory health insurance,2018,100,1
Spain,PT_POP,Government/compulsory health insurance,2019,100,1
Spain,PT_POP,Government/compulsory health insurance,2020,100,1
Spain,PT_POP,Government/compulsory health insurance,2021,100,1
Spain,PT_POP,Government/compulsory health insurance,2022,100,1
Spain,PT_POP,Government/compulsory health insurance,2023,100,1
Spain,PT_POP,Public and primary voluntary health insurance,2001,98.9,2
Spain,PT_POP,Public and primary voluntary health insurance,2003,99.5,2
Spain,PT_POP,Public and primary voluntary health insurance,2006,98.3,2
Spain,PT_POP,Public and primary voluntary health insurance,2011,99.9,2
Spain,PT_POP,Public and primary voluntary health insurance,2014,99.8,2
Spain,PT_POP,Public and primary voluntary health insurance,2017,99.9,2
Spain,PT_POP,Public and primary voluntary health insurance,2018,100,2
Spain,PT_POP,Public and primary voluntary health insurance,2019,100,2
Spain,PT_POP,Public and primary voluntary health insurance,2020,100.7,2
Spain,PT_POP,Public and primary voluntary health insurance,2021,100,2
Spain,PT_POP,Public and primary voluntary health insurance,2022,100,2
Spain,PT_POP,Public and primary voluntary health insurance,2023,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2000,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2001,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2002,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2003,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2004,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2005,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2006,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2007,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2008,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2009,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2010,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2011,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2012,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2013,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2014,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2015,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2016,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2017,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2018,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2019,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2020,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2021,100,2
Sweden,PT_POP,Public and primary voluntary health insurance,2022,100,2
Sweden,PT_POP,Government/compulsory health insurance,2000,100,1
Sweden,PT_POP,Government/compulsory health insurance,2001,100,1
Sweden,PT_POP,Government/compulsory health insurance,2002,100,1
Sweden,PT_POP,Government/compulsory health insurance,2003,100,1
Sweden,PT_POP,Government/compulsory health insurance,2004,100,1
Sweden,PT_POP,Government/compulsory health insurance,2005,100,1
Sweden,PT_POP,Government/compulsory health insurance,2006,100,1
Sweden,PT_POP,Government/compulsory health insurance,2007,100,1
Sweden,PT_POP,Government/compulsory health insurance,2008,100,1
Sweden,PT_POP,Government/compulsory health insurance,2009,100,1
Sweden,PT_POP,Government/compulsory health insurance,2010,100,1
Sweden,PT_POP,Government/compulsory health insurance,2011,100,1
Sweden,PT_POP,Government/compulsory health insurance,2012,100,1
Sweden,PT_POP,Government/compulsory health insurance,2013,100,1
Sweden,PT_POP,Government/compulsory health insurance,2014,100,1
Sweden,PT_POP,Government/compulsory health insurance,2015,100,1
Sweden,PT_POP,Government/compulsory health insurance,2016,100,1
Sweden,PT_POP,Government/compulsory health insurance,2017,100,1
Sweden,PT_POP,Government/compulsory health insurance,2018,100,1
Sweden,PT_POP,Government/compulsory health insurance,2019,100,1
Sweden,PT_POP,Government/compulsory health insurance,2020,100,1
Sweden,PT_POP,Government/compulsory health insurance,2021,100,1
Sweden,PT_POP,Government/compulsory health insurance,2022,100,1
Sweden,PS,Government/compulsory health insurance,2000,8882.8,1
Sweden,PS,Government/compulsory health insurance,2001,8909.1,1
Sweden,PS,Government/compulsory health insurance,2002,8940.8,1
Sweden,PS,Government/compulsory health insurance,2003,8975.7,1
Sweden,PS,Government/compulsory health insurance,2004,9011.4,1
Sweden,PS,Government/compulsory health insurance,2005,9047.8,1
Sweden,PS,Government/compulsory health insurance,2006,9113.3,1
Sweden,PS,Government/compulsory health insurance,2007,9182.9,1
Sweden,PS,Government/compulsory health insurance,2008,9256.3,1
Sweden,PS,Government/compulsory health insurance,2009,9340.7,1
Sweden,PS,Government/compulsory health insurance,2010,9415.6,1
Sweden,PS,Government/compulsory health insurance,2011,9482.9,1
Sweden,PS,Government/compulsory health insurance,2012,9555.9,1
Sweden,PS,Government/compulsory health insurance,2013,9644.9,1
Sweden,PS,Government/compulsory health insurance,2014,9747.4,1
Sweden,PS,Government/compulsory health insurance,2015,9851,1
Sweden,PS,Government/compulsory health insurance,2016,9995.2,1
Sweden,PS,Government/compulsory health insurance,2017,10120.2,1
Sweden,PS,Government/compulsory health insurance,2018,10230.2,1
Sweden,PS,Government/compulsory health insurance,2019,10327.6,1
Sweden,PS,Government/compulsory health insurance,2020,10379.3,1
Sweden,PS,Government/compulsory health insurance,2021,10452.3,1
Sweden,PS,Government/compulsory health insurance,2022,10521.6,1
Switzerland,PS,Government/compulsory health insurance,2000,7265,1
Switzerland,PS,Government/compulsory health insurance,2001,7301,1
Switzerland,PS,Government/compulsory health insurance,2002,7345,1
Switzerland,PS,Government/compulsory health insurance,2003,7373,1
Switzerland,PS,Government/compulsory health insurance,2004,7384,1
Switzerland,PS,Government/compulsory health insurance,2005,7436,1
Switzerland,PS,Government/compulsory health insurance,2006,7478,1
Switzerland,PS,Government/compulsory health insurance,2007,7538,1
Switzerland,PS,Government/compulsory health insurance,2008,7616,1
Switzerland,PS,Government/compulsory health insurance,2009,7709,1
Switzerland,PS,Government/compulsory health insurance,2010,7780,1
Switzerland,PS,Government/compulsory health insurance,2011,7863,1
Switzerland,PS,Government/compulsory health insurance,2012,7953,1
Switzerland,PS,Government/compulsory health insurance,2013,8046,1
Switzerland,PS,Government/compulsory health insurance,2014,8147,1
Switzerland,PS,Government/compulsory health insurance,2015,8245,1
Switzerland,PS,Government/compulsory health insurance,2016,8334,1
Switzerland,PS,Government/compulsory health insurance,2017,8397,1
Switzerland,PS,Government/compulsory health insurance,2018,8459,1
Switzerland,PS,Government/compulsory health insurance,2019,8526,1
Switzerland,PS,Government/compulsory health insurance,2020,8590,1
Switzerland,PS,Government/compulsory health insurance,2021,8654,1
Switzerland,PS,Government/compulsory health insurance,2022,8785,1
Switzerland,PT_POP,Public and primary voluntary health insurance,2000,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2001,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2002,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2003,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2004,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2005,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2006,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2007,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2008,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2009,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2010,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2011,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2012,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2013,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2014,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2015,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2016,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2017,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2018,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2019,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2020,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2021,100,2
Switzerland,PT_POP,Public and primary voluntary health insurance,2022,100,2
Switzerland,PT_POP,Government/compulsory health insurance,2000,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2001,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2002,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2003,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2004,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2005,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2006,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2007,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2008,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2009,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2010,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2011,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2012,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2013,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2014,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2015,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2016,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2017,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2018,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2019,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2020,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2021,100,1
Switzerland,PT_POP,Government/compulsory health insurance,2022,100,1
Türkiye,PT_POP,Government/compulsory health insurance,2002,69.8,1
Türkiye,PT_POP,Government/compulsory health insurance,2003,71.6,1
Türkiye,PT_POP,Government/compulsory health insurance,2004,83.8,1
Türkiye,PT_POP,Government/compulsory health insurance,2005,86.6,1
Türkiye,PT_POP,Government/compulsory health insurance,2006,90.3,1
Türkiye,PT_POP,Government/compulsory health insurance,2007,93.2,1
Türkiye,PT_POP,Government/compulsory health insurance,2008,93.2,1
Türkiye,PT_POP,Government/compulsory health insurance,2009,94,1
Türkiye,PT_POP,Government/compulsory health insurance,2010,96.2,1
Türkiye,PT_POP,Government/compulsory health insurance,2011,97.6,1
Türkiye,PT_POP,Government/compulsory health insurance,2012,98.2,1
Türkiye,PT_POP,Government/compulsory health insurance,2013,98,1
Türkiye,PT_POP,Government/compulsory health insurance,2014,98.4,1
Türkiye,PT_POP,Government/compulsory health insurance,2015,98.4,1
Türkiye,PT_POP,Government/compulsory health insurance,2016,98.2,1
Türkiye,PT_POP,Government/compulsory health insurance,2017,99.2,1
Türkiye,PT_POP,Government/compulsory health insurance,2018,98.5,1
Türkiye,PT_POP,Government/compulsory health insurance,2019,98.8,1
Türkiye,PT_POP,Government/compulsory health insurance,2020,98.5,1
Türkiye,PT_POP,Government/compulsory health insurance,2021,98.8,1
Türkiye,PT_POP,Government/compulsory health insurance,2022,99.2,1
Türkiye,PS,Government/compulsory health insurance,2002,46318.6,1
Türkiye,PS,Government/compulsory health insurance,2003,48094.5,1
Türkiye,PS,Government/compulsory health insurance,2004,56990.6,1
Türkiye,PS,Government/compulsory health insurance,2005,59647.3,1
Türkiye,PS,Government/compulsory health insurance,2006,62946.3,1
Türkiye,PS,Government/compulsory health insurance,2007,65779.2,1
Türkiye,PS,Government/compulsory health insurance,2008,66676.3,1
Türkiye,PS,Government/compulsory health insurance,2009,68238.7,1
Türkiye,PS,Government/compulsory health insurance,2010,70921.7,1
Türkiye,PS,Government/compulsory health insurance,2011,72954.3,1
Türkiye,PS,Government/compulsory health insurance,2012,74256.3,1
Türkiye,PS,Government/compulsory health insurance,2013,75140.7,1
Türkiye,PS,Government/compulsory health insurance,2014,76445.7,1
Türkiye,PS,Government/compulsory health insurance,2015,77510.2,1
Türkiye,PS,Government/compulsory health insurance,2016,78402,1
Türkiye,PS,Government/compulsory health insurance,2017,80189.1,1
Türkiye,PS,Government/compulsory health insurance,2018,80781.6,1
Türkiye,PS,Government/compulsory health insurance,2019,82178.3,1
Türkiye,PS,Government/compulsory health insurance,2020,82361.2,1
Türkiye,PS,Government/compulsory health insurance,2021,83697.2,1
Türkiye,PS,Government/compulsory health insurance,2022,84617.6,1
Türkiye,PT_POP,Public and primary voluntary health insurance,2002,69.8,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2003,71.6,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2004,83.8,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2005,86.6,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2006,90.3,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2007,93.2,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2008,93.2,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2009,94,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2010,96.2,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2011,97.6,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2012,98.2,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2013,98,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2014,98.4,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2015,98.4,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2016,98.2,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2017,99.2,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2018,98.5,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2019,98.8,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2020,98.5,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2021,98.8,2
Türkiye,PT_POP,Public and primary voluntary health insurance,2022,99.2,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2000,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2001,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2002,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2003,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2004,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2005,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2006,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2007,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2008,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2009,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2010,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2011,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2012,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2013,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2014,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2015,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2016,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2017,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2018,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2019,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2020,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2021,100,2
United Kingdom,PT_POP,Public and primary voluntary health insurance,2022,100,2
United Kingdom,PS,Government/compulsory health insurance,2000,58886,1
United Kingdom,PS,Government/compulsory health insurance,2001,59113,1
United Kingdom,PS,Government/compulsory health insurance,2002,59322,1
United Kingdom,PS,Government/compulsory health insurance,2003,59554,1
United Kingdom,PS,Government/compulsory health insurance,2004,59834,1
United Kingdom,PS,Government/compulsory health insurance,2005,60209,1
United Kingdom,PS,Government/compulsory health insurance,2006,60587,1
United Kingdom,PS,Government/compulsory health insurance,2007,60975,1
United Kingdom,PS,Government/compulsory health insurance,2008,61384,1
