area,FREQ,Frequency of observation,MEASURE,Measure,Age,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE
Canada,A,Annual,LFEXP,Life expectancy,0 years,_T,Total,2012,,81.8
Canada,A,Annual,LFEXP,Life expectancy,0 years,_T,Total,2013,,81.8
Canada,A,Annual,LFEXP,Life expectancy,0 years,_T,Total,2014,,81.9
Canada,A,Annual,LFEXP,Life expectancy,0 years,_T,Total,2015,,81.9
Canada,A,Annual,LFEXP,Life expectancy,0 years,_T,Total,2016,,82
Canada,A,Annual,LFEXP,Life expectancy,0 years,_T,Total,2017,,81.9
Canada,A,Annual,LFEXP,Life expectancy,0 years,_T,Total,2018,,81.9
Canada,A,Annual,LFEXP,Life expectancy,0 years,_T,Total,2019,,82.3
Canada,A,Annual,LFEXP,Life expectancy,0 years,_T,Total,2020,,81.7
Canada,A,Annual,LFEXP,Life expectancy,0 years,_T,Total,2021,,81.6
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1960,,-2.9
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1970,,-3.9
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1978,,-5.8
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1979,,-4.6
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1980,,-4.7
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1981,,-4.7
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1982,,-4.7
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1985,,-5.2
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1986,,-5.1
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1987,,-5
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1988,,-4.8
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1989,,-4.6
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1990,,-5
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1991,,-4.7
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1992,,-4.7
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1993,,-4.8
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1994,,-4.7
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1995,,-4.7
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1996,,-4.7
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1997,,-4.6
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1998,,-4.7
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,1999,,-4.5
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2000,,-4.3
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2001,,-4.5
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2002,,-4.5
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2003,,-4.2
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2004,,-4.3
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2005,,-4
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2006,,-4.1
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2007,,-4
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2008,,-4
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2009,,-4.1
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2010,,-3.9
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2011,,-3.7
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2012,,-3.9
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2013,,-3.6
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2014,,-3.5
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2015,,-3.3
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2016,,-3.2
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2017,,-3.2
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2018,,-3.4
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2019,,-3.5
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2020,,-3.2
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2021,,-3.4
Ireland,A,Annual,LFEXPDMF,Life expectancy difference (male-female),40 years,_T,Total,2022,,-3
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1960,,-3.6
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1961,,-3.5
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1962,,-3.6
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1963,,-3.7
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1964,,-3.7
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1965,,-3.8
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1966,,-3.6
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1967,,-3.9
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1968,,-3.9
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1969,,-3.9
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1970,,-3.9
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1971,,-3.8
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1972,,-3.9
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1973,,-4
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1974,,-4.1
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1975,,-4
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1976,,-3.9
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1977,,-3.9
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1978,,-4.1
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1979,,-4.2
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1980,,-4.1
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1981,,-4
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1982,,-4.1
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1983,,-4.1
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1984,,-4.2
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1985,,-4
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1986,,-4
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1987,,-4.1
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1988,,-4.2
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1989,,-4.4
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1990,,-4.4
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1991,,-4.3
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1992,,-4.4
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1993,,-4.4
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1994,,-4.4
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1995,,-4.5
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1996,,-4.4
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1997,,-4.6
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1998,,-4.5
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1999,,-4.3
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2000,,-4.2
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2001,,-4.1
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2002,,-4
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2003,,-3.9
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2004,,-3.9
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2005,,-3.8
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2006,,-3.9
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2007,,-4
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2008,,-3.9
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2009,,-4
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2010,,-4.1
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2011,,-4.1
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2012,,-3.8
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2013,,-3.8
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2014,,-3.7
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2015,,-3.7
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2016,,-3.7
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2017,,-3.3
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2018,,-3.6
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2019,,-3.4
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2020,,-3.6
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2021,,-3.6
Austria,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2022,,-3.4
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,1995,,8.1
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,1996,,8.1
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,1997,,8.1
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,1998,,8.2
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,1999,,8.3
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2000,,8.3
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2001,,8.4
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2002,,8.5
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2003,,8.6
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2004,,8.6
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2005,,8.7
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2006,,8.8
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2007,,8.9
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2008,,8.9
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2009,,9
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2010,,8.9
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2011,,8.9
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2012,,8.9
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2013,,9
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2014,,9
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2015,,9
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2016,,9
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2017,,9.1
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2018,,9.1
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2019,,9.1
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2020,,9.2
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2021,,9.2
Costa Rica,A,Annual,LFEXP,Life expectancy,80 years,M,Male,2022,,9.2
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1960,,-0.6
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1961,,-0.6
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1962,,-0.6
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1963,,-0.6
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1964,,-0.6
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1965,,-0.7
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1966,,-0.8
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1967,,-0.8
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1968,,-0.8
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1969,,-0.9
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1970,,-1.1
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1971,,-0.9
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1972,,-1
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1973,,-1.1
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1974,,-1.2
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1975,,-1.4
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1976,,-1.5
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1977,,-1.6
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1978,,-1.8
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1979,,-2
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1980,,-2
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1981,,-2.1
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1982,,-2.1
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1983,,-2.1
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1984,,-2.1
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1985,,-2
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1986,,-2
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1987,,-2
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1988,,-2.1
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1989,,-2.1
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1990,,-2.4
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1991,,-2.4
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1992,,-2.3
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1993,,-2.4
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1994,,-2.3
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1995,,-2.3
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1996,,-2.3
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1997,,-2.3
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1998,,-2.3
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,1999,,-2.2
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2000,,-2.2
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2001,,-2.3
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2002,,-2.2
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2003,,-2.2
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2004,,-2.2
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2005,,-2.1
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2006,,-2.2
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2007,,-2.2
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2008,,-2.4
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2009,,-2.5
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2010,,-2.6
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2011,,-2.6
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2012,,-2.5
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2013,,-2.4
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2014,,-2.4
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2015,,-2.3
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2016,,-2.4
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2017,,-2.4
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2018,,-2.4
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2019,,-2.4
Mexico,A,Annual,LFEXPDMF,Life expectancy difference (male-female),60 years,_T,Total,2020,,-2.4
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1982,,15.6
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1983,,15.1
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1984,,15.6
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1985,,15.8
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1986,,16
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1987,,15.9
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1988,,16.2
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1989,,16.4
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1990,,16.5
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1991,,16.4
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1992,,16.3
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1993,,16.3
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1994,,16.7
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1995,,16.8
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1996,,17
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1997,,17.1
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1998,,17.2
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,1999,,17.4
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2000,,17.7
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2001,,17.9
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2002,,17.9
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2003,,17.8
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2004,,18.6
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2005,,18.7
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2006,,19.4
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2007,,19.4
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2008,,20.1
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2009,,20.1
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2010,,20.4
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2011,,20.7
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2012,,20.8
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2013,,20.9
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2014,,21.4
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2015,,21.3
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2016,,21.7
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2017,,21.3
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2018,,21.6
Slovenia,A,Annual,LFEXP,Life expectancy,60 years,M,Male,2019,,21.9
